^VOX,^VCR,^VDC,^VDE,^VFH,^VHT,^VIS,^VGT,^VAW,^VNQ,^VPU,^VIX,sp500,label
88.09,111.94,116.97,141.37,47.3,116.86,104.22,101.04,113.2,76.78,93.37,11.78,2000.12,0
87.95,111.75,116.96,141.36,47.12,116.63,103.92,100.83,113.18,76.77,93.97,12.05,1996.74,0
88.42,111.76,117.14,142.26,47.34,117.17,103.95,101.43,113.52,77.18,94.61,12.09,2003.37,0
88.38,112.18,117.08,140.38,47.54,117.17,104.35,101.66,113.16,77.19,93.69,12.25,2002.28,0
88.31,111.75,117.22,140.92,47.47,117.53,104.09,101,113.48,77.39,94.24,12.36,2000.72,0
88.28,112.08,117.39,138.92,47.43,116.81,104.15,100.87,113.29,77.1,94.19,12.64,1997.65,0
88.83,112.47,118.02,139.88,47.53,117.38,104.45,101.44,113.75,77.92,95.31,12.09,2007.71,0
88.66,112.04,117.39,137.72,47.55,117.67,104.41,101.7,113.19,77.84,94.73,12.66,2001.54,0
87.66,110.99,117.04,136.94,47.13,117.17,103.88,100.9,112.23,77.36,93.65,13.5,1988.44,0
87.6,111.35,117.6,136.73,47.24,118.12,104.02,101.74,112.33,76.14,93.23,12.88,1995.69,0
88.29,111.65,117.77,136.94,47.37,117.91,104.14,101.9,112.46,76.2,94.06,12.8,1997.45,0
88.18,111.3,116.94,134.88,47.19,117.02,103.67,101.44,111.72,73.86,92.29,13.31,1985.54,0
87.35,110.72,117.36,135.73,47.12,116.44,103.42,100.56,111.79,73.5,92.44,14.12,1984.13,0
87.8,111.2,118.23,137.33,47.28,117.93,104.01,101.27,112.4,74.22,93.55,12.73,1998.98,0
87.99,111.29,118,136.76,47.49,118.13,104.33,101.4,112.93,74.2,93.29,12.65,2001.57,0
88.66,111.68,118.29,135.97,47.89,119.02,104.9,102.1,113.52,73.55,92.62,12.03,2011.36,0
88.96,111.62,118.44,135.91,47.71,119.04,104.51,101.66,113.18,73.64,93.35,12.11,2010.4,0
88.38,109.92,118.08,133.77,47.35,118.24,103.19,100.75,112.71,73.06,91.85,13.69,1994.29,0
87.61,109.3,117.2,133.37,46.97,117.53,102.35,100.44,112.08,72.53,91.41,14.93,1982.77,0
87.91,110.13,118.56,133.6,46.98,119.55,102.84,101.18,112.93,71.67,91.12,13.27,1998.3,0
86.57,108.6,117.18,131.48,46.31,117.62,101.32,98.91,111.21,71.35,90.63,15.64,1965.99,0
87.09,109.69,117.52,133.13,46.74,117.96,102.18,100.08,112.06,72.31,90.76,14.85,1982.85,0
87.05,109.16,117.49,132.8,46.57,117.88,101.79,99.98,111.55,72.21,91.21,15.98,1977.8,0
87.3,108.5,117.5,131.12,46.43,116.99,101.42,100.08,110.18,71.85,91.32,16.31,1972.29,0
85.88,107.02,116.74,128.44,45.94,115.79,99.46,98.43,107.61,71.91,91.7,16.71,1946.16,0
86.27,107.6,116.89,127.95,46.06,115.65,99.5,98.47,107.38,71.79,91.56,16.16,1946.17,0
86.92,109.05,118.19,127.77,46.64,117.83,100.72,99.35,107.63,72.24,92.18,14.55,1967.9,0
86.63,108.51,118.31,127.87,46.57,117.29,100.34,99.21,107.53,72.43,92.2,15.46,1964.82,0
85.93,106.87,117.67,126.03,45.81,115.45,98.03,97.53,105.61,71.86,92.04,17.2,1935.1,0
86.86,108.45,119.29,127.1,46.63,118.26,99.45,99.37,107.07,73.42,94.06,15.11,1968.89,1
84.84,106.05,118.1,122.26,45.76,115.9,97.23,97.64,104.19,73.42,92.45,18.76,1928.21,0
83.62,104.93,118.54,120.6,45.42,114.93,95.7,94.71,102.41,73.49,92.91,21.24,1906.13,0
82.85,102.8,116.94,116.75,45.09,112.43,94.1,93.54,99.93,73.56,92.8,24.64,1874.74,0
83.56,103.6,116.95,115.27,45.38,111.81,95.49,93.87,100.41,74.75,93.73,22.79,1877.7,0
83.98,103.03,115.72,116.14,44.59,111.12,95.45,93.52,101.32,74.46,92.49,25.27,1862.49,0
83.99,103.39,114.83,118.38,44.65,110.92,96.32,93.11,102.44,74.58,92.67,25.2,1862.76,0
84.6,104.44,116.2,119.26,45.15,112.56,97.97,94.14,103.7,74.67,93.26,21.99,1886.76,0
85.24,105.85,117.8,120.29,45.46,113.93,98.36,94.8,105.18,75.81,94.58,18.57,1904.01,0
86.24,107.86,118.36,123.89,46.27,116.9,100.75,96.88,107.69,76.5,95.06,16.08,1941.28,0
85.49,106.91,118.54,121.57,45.94,116.24,99.46,96.15,106.52,76.52,95.61,17.87,1927.11,0
85.56,108.3,118.52,123.72,46.34,118.27,101.44,97.68,106.95,77.11,95.91,16.53,1950.82,0
85.84,108.34,119.45,123.35,46.67,119.89,102.29,98.44,107.71,77.05,96.68,16.11,1964.58,0
86.39,108.48,119.68,120.74,46.77,120.03,102.28,98.43,105.52,77.62,96.52,16.04,1961.63,0
87.88,109.8,120.26,123.56,47.33,121.09,104.24,100.05,106.97,77.96,97.32,14.39,1985.05,0
87.81,109.45,120.18,123.9,47.39,121.01,103.76,99.78,105.74,77.52,96.82,15.15,1982.3,0
88.28,110.18,120.93,123.38,47.63,123.15,104.13,100.19,106.4,78.01,98.86,14.52,1994.65,0
89.12,111.26,121.82,125.89,48.21,123.73,105.39,101.99,108.4,78.99,98.96,14.03,2018.05,0
89.39,111.3,122.28,123.71,48.35,123.84,105.23,102.4,107.67,79.68,99.59,14.73,2017.81,0
88.83,110.02,122.83,120.99,48.4,123.78,105.15,102.47,106.59,79.81,98.99,14.89,2012.1,0
88.64,110.43,123.58,123.02,48.68,123.42,105.69,102.69,107.55,79.64,101.09,14.17,2023.57,0
87.78,111.5,123.9,124.53,48.72,124.24,106.94,102.78,108.5,79.03,99.53,13.67,2031.21,0
88.43,111.32,124.12,126.3,48.75,122.89,107,102.77,109.13,78.93,100.57,13.12,2031.92,0
89.02,111.33,124.72,125.06,48.98,124.15,107.48,103.12,109.33,79.58,101.05,12.67,2038.26,0
88.95,111.74,124.44,125.46,48.87,124.59,107.32,103.24,109.7,79.27,100.66,12.92,2039.68,0
89.79,112.49,124.53,124.45,48.77,124.54,107.57,103.52,110.04,78.67,99.03,13.02,2038.25,0
90.08,113,125.02,122.73,48.71,124.39,107.19,103.86,109.81,79.1,98.09,13.79,2039.33,0
90.64,113.42,124.33,124.01,48.57,123.26,107.27,104.59,110.08,78.45,97.66,13.31,2039.82,0
90.1,113.09,125.03,123.37,48.53,123.82,107.1,104.22,110.09,78.8,98.84,13.99,2041.32,0
89.99,113.35,125.59,123.43,48.66,125.83,107.94,104.81,111.25,79.14,99.14,13.86,2051.8,0
88.86,113.78,126.02,124.03,48.49,125.12,107.51,104.06,110.8,78.43,99.07,13.96,2048.72,0
89.07,114.37,125.53,125.61,48.56,124.82,107.78,104.75,111.46,78.69,98.83,13.58,2052.75,0
89.37,114.61,126.13,127.17,48.79,125.33,108.66,105,112.66,79.18,99.25,12.9,2063.5,0
89,115.81,125.96,126.26,49.09,126.22,109.13,105.8,112.38,79.46,98.5,12.62,2069.41,0
88.83,116.1,126.19,124.22,49.04,126.31,109.39,105.87,112.12,79.6,98.47,12.25,2067.03,0
89.72,116.2,126.71,122.66,49.19,127.19,109.22,106.79,112.21,80.37,98.89,12.07,2072.83,0
89.91,117.5,128.08,114.24,49.16,127.78,108.31,107.08,109.56,80.57,99.76,13.33,2067.56,0
88.79,116.01,127.39,114.64,48.74,127.26,106.75,105.77,108.5,80.37,99.78,14.16,2053.44,0
87.86,116.43,127.75,115.97,49.16,128.65,107.56,106.13,109.14,80.87,100.47,12.85,2066.55,0
87.44,116.68,127.1,117.39,49.41,128.96,108.96,106.68,110.97,80.79,100.29,12.5,2074.33,0
87.04,116.42,126.99,116.37,49.44,128.78,108.52,106.74,111.05,81,100.29,12.38,2071.92,0
87.22,116.5,127.24,114.89,49.89,129.77,108.87,106.78,111.14,80.59,99.58,11.89,2075.37,0
86.57,115.61,126.91,110.13,50.06,130.24,107.57,105.36,109.42,81.1,100.25,14.21,2060.31,0
85.36,115.6,126.63,111.36,50.09,130.03,107.72,105.96,109.93,81.47,100.93,15.35,2059.82,0
83.92,113.89,125.31,107.72,49.33,127.89,105.63,104.23,107.46,81.39,99.51,18.53,2026.14,0
84.49,114.82,126.41,107.7,49.5,128.36,106.13,104.74,107.42,81.54,100.46,20.08,2035.33,0
82.98,114.18,124.86,105.54,48.6,126.47,104.17,103.16,104.55,80.83,99.4,21.08,2002.33,0
83.01,113.55,123.95,104.46,48.16,125.15,103.91,102.47,103.78,79.78,98.5,20.42,1989.63,0
83.09,111.85,123.42,105.4,47.78,123.8,103.72,101.07,103.33,79.67,98.35,23.57,1972.74,0
84.66,113.98,125.3,110.05,48.83,126.42,105.02,103.16,106.23,81.5,100.28,19.44,2012.89,0
84.4,114.32,125.42,110.21,49.85,128.43,105.82,104.95,106.43,82.07,101.33,16.81,2061.23,0
84.48,114.69,125.28,113.51,49.91,129.15,106.36,105.12,107.61,82.03,101.34,16.49,2070.65,0
85.18,115.7,126.39,112.5,49.9,127.9,107.25,106.24,107.56,82.28,101.63,15.25,2078.54,0
85.38,116.45,127.39,113.93,50.13,125,107.82,106.5,108.44,82.05,102.04,14.8,2082.17,0
85.55,116.25,127.14,113.01,50.13,125.88,108.01,106.5,108.26,81.71,103.76,14.37,2081.88,0
86.11,116.83,127.38,112.91,50.13,126.88,108.15,106.89,108.73,82,104.96,14.5,2088.77,0
86.13,117.69,127.05,113.22,50.35,127.25,108.37,106.31,108.66,82.45,106.49,15.06,2090.57,0
85.51,117.25,126.51,112.43,50.29,126.66,107.82,105.64,108.5,82.39,104.26,15.92,2080.35,0
84.72,116.88,125.24,111.62,49.71,125.59,106.82,104.48,107.39,81,102.35,19.2,2058.9,0
84.86,115.91,124.48,112.18,49.72,125.88,106.63,104.24,107.75,82.22,102.92,17.79,2058.2,0
83.62,113.74,123.46,107.73,48.83,125.26,104.17,102.45,104.7,82.67,101.53,19.92,2020.58,0
82.92,112.51,123.36,106.11,48.16,124.66,102.8,101.13,103.76,83.49,101.59,21.12,2002.61,0
83.38,114.39,125.39,106.37,48.67,127.65,103.4,102.03,104.49,84.77,102.67,19.31,2025.9,0
84.53,116.05,127.32,108.67,49.33,129.87,105.42,104.33,106.96,85.09,103.47,17.01,2062.14,0
84.17,114.81,126.34,107.91,48.74,128.98,104.27,104.06,106.39,85.13,102.73,17.55,2044.81,0
84.74,114.4,125.83,104.89,48.4,128.92,103.48,102.74,106.03,85.78,102.46,19.6,2028.26,0
85.03,114.24,125.78,104.03,48.25,128.52,103.38,102.72,105.04,85.65,102.86,20.56,2023.03,0
84.74,112.94,125.44,104.4,47.68,128.43,102.69,102.1,103.87,86.39,103.82,21.48,2011.27,0
84.22,111.4,125.72,102.93,47.17,126.81,101.96,100.54,103.47,86.59,104.39,22.39,1992.67,0
85.5,112.8,126.66,106.29,47.77,129.21,102.77,101.53,105.17,87.34,105.38,20.95,2019.42,0
85.85,112.02,127.15,106.29,47.45,129.24,103.39,102.29,105.13,86.65,105.55,19.89,2022.55,0
85.92,112.74,127.61,108.33,47.57,129.21,104.17,102.48,106.05,86.59,106.56,18.85,2032.12,0
86.48,114.83,128.99,108.87,48.76,130.89,105.99,104.42,107.53,88.13,106.19,16.4,2063.15,0
85.72,114.64,127.66,107.96,48.27,130.39,105.32,104.71,105.55,87.88,106.56,16.66,2051.82,0
85.65,115.43,127.78,109.54,48.57,131.23,105.66,104.4,106.27,88.62,106.59,15.52,2057.09,0
84.9,114.73,126.3,109.48,48.14,130.45,104.37,101.38,105.48,88.65,106.68,17.22,2029.55,0
84.21,113.25,124.9,105.23,47.3,128.51,103.27,101.24,103.74,88.06,105.64,20.44,2002.16,0
84.29,114.65,125.77,105.41,47.68,129.62,104.44,102.23,104.73,88.37,107.03,18.76,2021.25,0
83.11,113.26,123.44,106.2,46.96,127.71,102.67,100.81,104.48,86.55,104.58,20.97,1994.99,0
84.88,114.18,125.03,109.52,47.58,128.22,104.11,101.69,105.36,86.32,105.12,19.43,2020.85,0
86.75,116.68,126.13,112.79,48.39,128.92,105.82,102.95,107.68,87.07,105.65,17.33,2050.03,0
86.98,117.23,126.25,110.87,48.28,127.32,105.07,103.11,107.09,86.71,104.29,18.33,2041.51,0
87.61,118.07,126.87,112.72,48.77,129.5,106.15,104.16,109.52,87.75,105.27,16.85,2062.52,0
88.16,117.83,126.37,112.7,48.96,128.54,106.03,103.74,109.36,85.2,101,17.29,2055.47,0
87.94,117.38,125.46,112.9,48.74,127.03,105.7,103.5,109.19,84.6,100.07,18.55,2046.74,0
88.78,118.84,126.83,112.49,49.05,129.12,106.37,105.06,109.96,84.87,101.99,17.23,2068.59,0
88.84,118.83,127.47,111.83,49.03,129.31,106.37,105.5,109.85,84.62,99.86,16.96,2068.53,0
89.11,120.08,127.89,113.44,49.58,129.9,107.31,107.17,111.76,85.63,99.5,15.34,2088.48,0
89.2,120.89,127.48,115.76,49.54,130.56,107.96,108.04,112.81,85.06,98.07,14.69,2096.99,0
89.16,120.74,127.49,116.15,49.7,131.39,108.03,108.09,112.82,84.85,97.91,15.8,2100.34,0
88.58,120.75,128.15,114.6,49.44,131.71,108.67,108.29,113.11,85.64,100.21,15.45,2099.68,0
88.34,121.14,127.42,113.86,49.23,131.9,108.86,108.72,113.25,83.8,99.25,15.29,2097.45,0
88.73,121.97,127.76,113.41,49.57,133.31,109.9,109.41,113.74,84.61,99.33,14.3,2110.3,0
87.97,121.78,128.13,112.87,49.5,133.86,109.55,109.41,113.59,85.29,99.97,14.56,2109.66,0
88.18,122.22,128.56,113.01,49.6,133.63,110.05,109.68,113.94,83.61,100.59,13.69,2115.48,0
88.61,123.09,128.17,113.74,49.6,133.87,109.96,109.12,113.66,83.63,99.14,13.84,2113.86,0
88.34,122.78,128.28,111.75,49.49,134.31,109.56,109.79,113.02,82.72,98.46,13.91,2110.74,0
88.61,122.59,128.72,111.41,49.34,133.62,108.98,109.21,112.58,83.37,98.37,13.34,2104.5,0
88.82,123.87,128.93,110.52,49.68,134.73,109.97,110.24,113.44,83.85,96.43,13.04,2117.39,0
88.7,123.56,128.46,110.93,49.57,133.71,109.28,109.39,112.71,83.69,97.12,13.86,2107.78,0
88.03,122.92,127.61,110.64,49.26,134.28,108.48,109.02,112.36,82.89,96.5,14.23,2098.53,0
88.08,122.99,128.04,110.11,49.43,135.07,108.54,108.98,111.91,83.13,97.15,14.04,2101.04,0
86.58,121.5,125.69,108.28,49,132.66,107.09,107.75,110.31,80.37,94.37,15.2,2071.26,0
86.53,122.12,126.26,107.53,49.22,133.26,107.98,108.2,110.48,81.01,94.5,15.06,2079.43,0
85.16,120.32,124.4,105.98,48.37,132.04,106.07,106.06,108.72,80.95,94.36,16.69,2044.16,0
85.29,119.88,123.63,106.28,48.68,132.12,106.23,105.48,108.85,81.02,93.78,16.87,2040.24,0
86.49,122.13,125.38,105.75,49.69,133.71,107.59,106.11,110.16,82.43,95.55,15.42,2065.95,0
85.91,121.24,124.48,105.23,49.37,133.53,106.66,105.57,109.12,82.38,94.6,16,2053.4,0
86.73,122.59,125.82,106.38,49.88,136.36,108.17,106.84,109.09,83.23,96.15,15.61,2081.19,0
86.72,122.15,125.1,105.87,49.84,136.08,108.09,106.95,108.1,83.2,96.08,15.66,2074.28,0
88.08,123.13,125.91,108.94,50.15,137.59,109.2,108.24,109.82,84.94,98.62,13.97,2099.5,0
87.78,123.14,125.46,107.19,49.76,138.68,108.62,108.15,108.19,84.9,97.69,14.07,2089.27,0
88.43,124.36,126.95,108.48,50.46,139.38,109.27,108.77,108.98,87.03,98.63,13.02,2108.1,0
88.85,124.29,127.38,108.31,50.24,138.86,108.63,108.8,109.02,86.92,97.93,13.41,2104.42,0
88.26,123.67,126.66,107.6,49.83,137.74,108.22,108.5,108.71,86.18,96.85,13.62,2091.5,0
86.53,121.76,126.41,108.91,49.04,134.9,106.42,105.52,107.51,84.19,95.74,15.44,2061.05,0
86.67,120.98,125.9,108.86,48.94,134.52,106.09,105.59,107.66,83.75,94.96,15.8,2056.15,0
86.72,121.64,126.76,107.93,48.91,135.76,106.63,105.85,107.76,83.86,95.56,15.07,2061.02,0
87.28,122.91,127.99,110.18,49.57,137.25,108.14,107.05,109.29,85.06,96.84,14.51,2086.24,0
86.45,122.48,126.99,109.28,49.28,135.52,107.35,106.52,108.55,84.31,96.88,15.29,2067.89,0
87.83,121.76,126.99,109.54,49.24,133.83,106.42,105.67,108.45,84.19,96.87,15.11,2059.69,0
88.85,122.99,127.86,109.84,49.54,134.12,106.68,105.66,108.62,84.83,97.19,14.67,2066.96,0
89.02,123.55,128.93,111.96,49.62,134.33,107.33,106.65,109.51,85.71,98.4,14.74,2080.62,0
88.44,122.83,128.28,112.18,49.33,134.54,107.05,106.53,109.28,84.2,97.27,14.78,2076.33,0
88.65,123.98,128.43,111.07,49.49,135.9,107.32,106.91,109.59,84.33,97.01,13.98,2081.9,0
88.56,123.98,128.86,112.75,49.44,136.79,107.83,107.35,110.09,82.58,96.61,13.09,2091.18,0
88.58,124.42,129,113.27,49.45,137.97,109.35,107.82,110.36,82.52,97.33,12.58,2102.06,0
88.56,123.67,128.45,112.37,49.62,137.47,108.44,107.37,109.86,82.3,96.37,13.94,2092.43,0
88.5,123.45,128.69,114.42,49.62,137.57,108.58,106.98,110.23,82.59,96.86,13.67,2095.84,0
89.13,123.61,128.44,117.16,49.79,137.88,108.96,107.95,111.2,81.97,97.12,12.84,2106.63,0
88.86,123.81,128.76,116.77,49.86,137.92,108.66,107.73,110.78,82.18,96.49,12.6,2104.99,0
87.8,122.04,127.55,115.73,49.22,136.69,107.37,106.08,110.01,81.8,96.17,13.89,2081.18,0
88.91,123.2,127.95,116.25,49.45,137.47,108.51,107.81,110.72,81.92,97.52,13.3,2100.4,0
88.96,123.35,128.11,114.9,49.26,138.47,108.33,107.9,109.87,82.06,96.65,13.25,2097.29,0
89.44,123.52,128.29,115.64,49.57,138.58,108.77,108.94,110.13,82.23,96.87,12.71,2107.96,0
90.76,124.17,127.86,116.53,49.63,139.29,108.66,109.2,110.57,82.45,97.46,12.48,2112.93,0
90.64,125.52,127.78,115.68,49.52,138.79,108.22,109.82,111.24,82.62,98.39,12.29,2117.69,0
89.96,124.5,127.13,115.59,49.33,136,108.07,110.07,111.89,82.51,97.17,13.12,2108.92,0
91.28,124.14,127.19,116.22,49.63,136.29,108.36,110.19,112.18,82.35,97.92,12.41,2114.76,0
91.07,123.27,126.12,117.3,49.55,135.19,107.81,109.68,111.95,80.69,97.59,13.39,2106.85,0
89.64,121.88,125.54,116.99,49.12,132.83,106.68,107.89,111.09,79.38,96.26,14.55,2085.51,0
89.69,123.43,126.66,117.25,49.43,134.64,107.94,109.27,112.9,79.98,96.66,12.7,2108.29,0
89.67,123.72,126.95,116.89,49.83,135.59,108.11,109.35,112.67,80.06,97.36,12.85,2114.49,0
88.44,122.41,125.92,115.64,49.39,133.83,106.74,107.64,111.35,78.32,95.18,14.31,2089.46,0
87.39,121.91,126.31,115.21,49.19,133.64,106.67,107.03,111.43,78.17,94.64,15.15,2080.15,0
86.95,122.65,126.57,113.9,49.52,134.34,107.28,107.8,111.87,79.37,94.95,15.13,2088,0
87.64,123.7,127.54,115.7,50.11,136.5,108.37,109.32,113.36,80.48,95.62,12.86,2116.1,0
87.31,123.26,127.08,113.63,49.98,136.54,108.29,108.89,112.98,79.27,95.04,13.85,2105.33,0
87.63,122.98,126.91,114.25,49.86,135.96,108.11,108.32,111.9,79.51,94.83,13.86,2099.12,0
87.42,122.35,126.85,113.85,49.85,135.87,108.33,108.84,111.94,78.75,94.02,13.76,2098.48,0
87.84,122.85,128.71,113.74,50.29,137.65,109.42,110.57,113.21,80.27,95.14,12.74,2121.1,0
88.27,123.71,129.15,114.16,50.14,137.96,109.39,110.26,113.43,81.09,96.23,12.38,2122.73,0
88.71,124.37,128.98,114.2,50.42,138.95,109.68,110.83,113.33,80.88,96.63,12.73,2129.2,0
87.58,124.41,128.65,112.64,50.71,139.58,109.42,110.69,112.75,80.6,96.8,12.85,2127.83,0
88.19,124.45,128.43,112.89,50.55,139.92,108.99,110.66,112.69,80.53,96.95,12.88,2125.85,0
88.42,124.86,128.56,113.97,50.42,139.84,109.47,111.04,113.05,80.15,96.91,12.11,2130.82,0
87.79,124.71,128.16,113.49,50.4,139.62,109.02,111.08,112.84,80.05,96.74,12.13,2126.06,0
87.69,123.79,127.17,111.64,49.96,138.41,107.74,109.54,111.45,79.44,96.05,14.06,2104.2,0
88.44,124.69,127.94,111.51,50.41,140.01,108.53,111.41,112.22,80.22,96.5,13.27,2123.48,0
88.13,124.48,127.75,111.06,50.38,140.04,108.06,111.35,112.37,80.06,96.8,13.31,2120.79,0
88,123.63,127.01,111.05,49.94,139.82,107.08,110.58,111.65,79.14,96.62,13.84,2107.39,0
87.22,123.97,127.01,110.74,50.02,140.18,107.46,110.91,111.68,80.11,96.78,13.97,2111.73,0
87.73,124.19,126.56,111.53,50.11,139.44,107.74,110.65,112.14,79.37,95.44,14.24,2109.6,0
88.55,125.15,126.57,110.76,50.4,139.77,108.38,111.06,112.46,78.23,94.18,13.66,2114.07,0
87.86,124.32,125.49,109.29,50.03,138.75,107.14,110.02,111.07,78.08,93.83,14.71,2095.84,0
87.25,124.25,124.01,110.12,50.28,138.88,107.36,109.98,110.81,77.21,92.75,14.21,2092.83,0
87.13,123.39,123.87,109.61,50.03,138.27,106.5,108.6,110.37,77.07,92.26,15.29,2079.28,0
86.93,123.15,124.37,109.55,50.12,138.06,106.47,108.41,110.41,76.51,92.05,14.47,2080.15,0
87.66,124.33,125.61,110.99,50.82,139.67,107.59,110.05,111.53,77.05,92.51,13.22,2105.2,0
88.12,124.71,125.61,110.56,50.99,140.63,107.94,110.07,111.79,77.52,93.19,12.85,2108.86,0
87.76,124.37,125.22,109.28,50.85,139.05,107.5,109.28,111.22,77.45,92.34,13.78,2094.11,0
87.41,123.81,124.26,108.95,50.64,139.1,106.63,108.68,110.32,77.03,92.07,15.39,2084.43,0
87.84,124.35,125.63,109.79,50.95,139.77,106.69,109.36,110.95,77.65,92.52,14.81,2096.29,0
87.76,124.93,126.24,109.58,50.84,140.02,106.88,109.52,111.34,78.31,93.28,14.5,2100.44,0
88.62,126.35,127.54,109.52,51.31,142.22,108.04,110.44,112.27,79.39,94.53,13.19,2121.24,0
88.54,126.06,127.61,108.47,50.93,142.14,107.78,109.64,111.77,78.78,93.67,13.96,2109.99,0
88.95,126.6,128.03,109.58,51.23,143.35,108.25,110.37,111.91,77.97,93.6,12.74,2122.85,0
89.73,127.16,127.68,110.04,51.41,143.54,108.22,110.43,111.73,77.32,92.43,12.11,2124.2,0
88.95,126.2,127.09,109.35,50.99,141.99,107.2,109.82,110.45,76.9,91.76,13.26,2108.58,0
89.17,126.16,126.83,108.13,50.68,142.72,106.48,109.55,110.36,76.12,91.12,14.01,2102.31,0
88.63,126.62,127.02,108.33,50.66,142.43,106.63,108.49,110.07,75.9,90.73,14.02,2101.49,1
87,123.74,124.99,106.37,49.48,139.12,104.5,106.02,107.4,74.72,90.12,18.85,2057.64,0
86.95,124.22,124.89,106.95,49.67,139.96,104.71,106.23,107.65,74.69,89.92,18.23,2063.11,0
87.15,125.54,126.34,105.29,50.32,140.87,104.94,106.8,107.93,75.92,90.25,16.09,2077.42,0
86.9,125.28,126.25,105.71,50.14,140.4,104.83,106.89,107.66,76.11,91.57,16.79,2076.78,0
86.24,125.04,126.07,104.17,50.05,140.48,104.33,106.45,106.66,76.59,91.81,17.01,2068.76,0
86.19,125.89,128.44,105.28,50.14,141.02,104.99,106.47,106.38,77.79,93.98,16.09,2081.34,0
85.1,123.53,127.01,103.09,49.35,138.57,103.08,104.67,104.03,77.49,93.51,19.66,2046.68,0
84.84,124.01,127.06,103.55,49.64,139.39,103.44,104.44,104.27,77.12,92.51,19.97,2051.31,0
85.97,125.79,128.49,103.99,50.26,141.28,104.65,105.99,105.77,77.76,93.05,16.83,2076.62,0
86.41,127.55,129.77,104.62,50.7,142.68,105.65,107.55,107.03,77.87,93.09,13.9,2099.6,0
87.1,127.77,129.88,105.69,50.9,144.25,105.95,108.07,107.55,78.03,93,13.37,2108.95,0
86.5,127.46,129.45,103.71,51.19,144.26,105.43,108.1,106.49,78.16,93.35,13.23,2107.4,0
87.47,128.24,130.83,103.61,51.62,145.18,105.98,109.34,106.23,78.79,94.76,12.11,2124.29,0
86.95,127.95,130.66,102.32,51.46,145.09,105.91,110.85,105.31,78.51,93.73,11.95,2126.64,0
87.04,128,130.89,100.91,51.56,145.36,105.85,111.34,104.35,78.6,93.21,12.25,2128.28,0
86.04,127.5,130.4,101.04,51.47,144.72,104.85,110.81,103.73,78.38,92.32,12.22,2119.21,0
85.25,128.01,130.76,100.2,51.82,145.03,104.41,109.25,103.36,78.72,92.68,12.12,2114.15,0
85.07,127.12,130.14,100.05,51.37,144.52,103.44,109.06,101.95,77.74,91.35,12.64,2102.15,0
84.18,126.85,129.4,97.98,50.95,141.06,102.1,108.31,99.85,78.07,91.31,13.74,2079.65,0
83.73,125.76,129.2,96.49,50.59,140.6,101.52,107.21,98.78,78.21,92.51,15.6,2067.64,0
83.89,126.85,130.69,99.44,50.78,143.08,103.27,108.29,100.87,78.26,92.96,13.44,2093.25,0
84.47,128.09,131.18,100.91,51.18,143.15,104.64,108.86,101.95,78.77,93.26,12.5,2108.57,0
85.32,128.66,130.9,100.32,51.24,143.02,104.61,109.12,102.34,78.38,93.99,12.13,2108.63,0
86.43,129.11,131,97.82,51.1,143.98,104.68,108.64,102.03,79,94.84,12.12,2103.84,0
86.56,128.6,131.36,95.77,51.15,143.88,104.14,107.99,101.23,79.49,95.23,12.56,2098.04,0
86.18,129.03,131.5,95.34,51.06,143.78,104.09,107.32,101.64,78.91,93.67,13,2093.32,0
86.21,128.13,132.63,94.54,51.17,144.86,104.59,108.37,102.21,78.39,94.02,12.51,2099.84,0
85.55,126.27,131.64,96.25,50.97,141.59,104.08,107.24,101.88,78.5,94.23,13.77,2083.56,0
85.06,126.11,130.85,94.36,50.97,141.1,103.49,107.33,100.46,78.79,95.27,13.39,2077.57,0
86.78,127.19,131.48,97.53,51.47,142.11,105.48,108.97,103.05,78.54,95,12.23,2104.18,0
87.09,125.93,130.95,97.59,51.07,141.08,104.36,107.19,101.13,79.06,95.45,13.71,2084.07,0
86.49,125.3,131.05,99.31,50.67,141.19,104.29,107.71,101.27,79.31,97.1,13.61,2086.05,0
86.33,126.07,130.62,97.77,50.8,140.79,104.29,107.44,100.99,79.4,97.12,13.49,2083.39,0
87.09,126.28,131.1,97.57,51.2,140.99,104.97,108.01,101.6,79.83,97.94,12.83,2091.54,0
87.85,127.57,131.26,97.66,51.34,142.72,105.52,108.71,102.32,80.51,98.48,13.02,2102.44,0
87.92,127.54,130.55,97.29,51.28,142.39,105.3,108.03,101.54,80.73,98.15,13.79,2096.92,0
87.51,127.09,129.26,94.51,50.84,141.65,104.41,107.14,100.3,80.25,98.47,15.25,2079.61,1
85.92,123.58,128.13,92.33,49.84,138.1,101.97,104.38,98.52,79.66,97.76,19.14,2035.73,1
85.03,119.8,124.78,89.2,48.46,134.13,99.28,100.46,96.05,78.18,96.53,28.03,1970.89,1
81.67,114.98,120.52,84.47,46.14,129.03,95.93,96.8,92.13,74.52,93.09,40.74,1893.21,0
80.31,114.68,119.36,83.4,45.45,127.21,94.58,95.76,90.56,72.47,90.28,36.02,1867.61,0
82.37,118.67,122.87,86.2,47.02,132.54,97.3,100.54,92.76,74.43,91.81,30.32,1940.51,0
83.96,121.47,124.71,90.77,48.17,135.11,99.59,102.96,96.2,75.87,92.96,26.1,1987.66,0
83.89,121.61,124.53,92.6,48.04,134.95,99.92,103.18,96.76,75.76,92.82,26.05,1988.87,0
